Transaction Date, State ,SKU,Sales($),COGS,Qty
2015-11-11,Wisconsin,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",665.88,652.5624,6
2015-11-26,Texas,"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",19.3,33.775,5
2015-11-19,Louisiana,AT&T TR1909W,503.96,372.93039999999996,4
2015-11-19,Louisiana,Nokia Lumia 521 (T-Mobile),149.95,107.964,5
2015-11-19,Louisiana,HP Standard 104 key PS/2 Keyboard,29.0,21.75,2
2015-11-04,New York,DMI Arturo Collection Mission-style Design Wood Chair,135.882,111.7252,1
2015-11-04,New York,Canon imageCLASS MF7460 Monochrome Digital Laser Multifunction Copier,3991.98,1995.99,2
2015-11-04,New York,Panasonic Kx-TS550,275.94,195.9174,6
2015-11-04,New York,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,360.0,230.4,4
2015-11-04,New York,"Trav-L-File Heavy-Duty Shuttle II, Black",43.57,30.499000000000002,1
2015-11-24,Ohio,Crayola Colored Pencils,2.624,2.1976,1
2015-11-09,California,SAFCO Boltless Steel Shelving,340.92,337.5108,3
2015-11-09,California,"Sauder Mission Library with Doors, Fruitwood Finish",222.666,212.1876,2
2015-11-09,California,Samsung Galaxy Note 3,703.968,615.972,4
2015-11-09,California,"Decoflex Hanging Personal Folder File, Blue",92.52,67.5396,6
2015-11-09,California,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",62.65,33.831,7
2015-11-09,California,Xerox 1912,94.85,49.321999999999996,5
2015-11-01,Colorado,Model L Table or Wall-Mount Pencil Sharpener,43.176,38.8584,3
2015-11-01,Colorado,ClearOne CHATAttach 160 - speaker phone,1983.968,1735.972,4
2015-11-11,Colorado,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",3.392,2.5864,1
2015-11-11,Colorado,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),559.984,503.98560000000003,2
2015-11-11,Colorado,"Global Airflow Leather Mesh Back Chair, Black",603.92,528.43,5
2015-11-24,California,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",151.72,124.4104,4
2015-11-24,Washington,Peel & Stick Add-On Corner Pockets,12.096,7.8624,7
2015-11-24,Washington,"Carina 42""Hx23 3/4""W Media Storage Unit",485.88,476.1624,6
2015-11-24,Washington,Xerox 220,25.92,13.478400000000002,4
2015-11-24,Washington,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",197.58,144.23340000000002,2
2015-11-27,New York,Staples,3.76,2.444,2
2015-11-29,Pennsylvania,Avery 488,5.04,3.276,2
2015-11-23,California,Novimex Swivel Fabric Task Chair,603.92,671.861,5
2015-11-23,California,Pastel Pink Envelopes,21.84,11.3568,3
2015-11-23,California,Belkin F8E887 USB Wired Ergonomic Keyboard,29.99,23.692099999999996,1
2015-11-23,California,Safco Contoured Stacking Chairs,381.44,357.6,2
2015-11-26,Oregon,Xerox 2,15.552,10.108799999999999,3
2015-11-26,Oregon,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,669.08,836.35,5
2015-11-26,Oregon,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,438.336,526.0032,4
2015-11-29,Illinois,Staples,12.624,8.679,2
2015-11-12,Texas,"Personal Filing Tote with Lid, Black/Gray",49.632,44.6688,4
2015-11-25,California,Belkin F9G930V10-GRY 9 Outlet Surge,320.88,227.82479999999998,6
2015-11-25,California,Staple-based wall hangings,23.88,13.3728,3
2015-11-25,California,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",26.76,14.450400000000002,4
2015-11-15,Tennessee,Newell 310,4.224,3.7488,3
2015-11-15,Tennessee,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",333.056,303.9136,2
2015-11-15,Tennessee,"Southworth 100% Résumé Paper, 24lb.",24.896,17.116,4
2015-11-23,Texas,Alphabetical Labels for Top Tab Filing,23.68,14.799999999999999,2
2015-11-17,Minnesota,Global Super Steno Chair,479.9,398.317,5
2015-11-24,Missouri,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,111.79,68.1919,7
2015-11-28,Alabama,Newell 331,14.67,10.7091,3
2015-11-14,Connecticut,Polycom SoundPoint Pro SE-225 Corded phone,832.93,599.7095999999999,7
2015-11-14,Connecticut,Acco 3-Hole Punch,43.8,22.775999999999996,10
2015-11-14,Michigan,Storex DuraTech Recycled Plastic Frosted Binders,12.72,6.36,3
2015-11-14,Michigan,Avery Durable Binders,11.52,5.8751999999999995,4
2015-11-24,California,"Global Leather & Oak Executive Chair, Burgundy",120.712,138.8188,1
2015-11-12,California,Xerox 1974,11.96,6.099600000000001,2
2015-11-12,California,Bevis Boat-Shaped Conference Table,629.064,597.6107999999999,3
2015-11-18,Colorado,Bevis Rectangular Conference Tables,145.98,245.2464,2
2015-11-18,Colorado,"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",35.808,23.275199999999998,4
2015-11-19,New York,Apple iPhone 5,4548.81,3320.6313000000005,7
2015-11-15,Texas,Ames Color-File Green Diamond Border X-ray Mailers,604.656,400.5845999999999,9
