Transaction Date, State ,SKU,Sales($),COGS,Qty
2018-05-28,South Carolina,Novimex Swivel Fabric Task Chair,301.96,268.7444,2
2018-05-29,Texas,Xerox 1930,25.92,16.524,5
2018-05-29,Texas,File Shuttle I and Handi-File,53.424,48.7494,3
2018-05-19,Washington,Belkin Premiere Surge Master II 8-outlet surge protector,97.16,68.9836,2
2018-05-19,New York,Bionaire Personal Warm Mist Humidifier/Vaporizer,281.34,171.61739999999998,6
2018-05-19,New York,Nortel Meridian M3904 Professional Digital phone,307.98,218.66580000000002,2
2018-05-19,New York,Logitech Wireless Performance Mouse MX for PC and Mac,299.97,185.9814,3
2018-05-14,California,"Eldon Stackable Tray, Side-Load, Legal, Smoke",18.28,12.064800000000002,2
2018-05-14,California,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,1399.93,797.9601,7
2018-05-15,Arizona,"Logitech B530 USB Headset - headset - Full size, Binaural",29.592,27.002699999999997,1
2018-05-15,Arizona,Avery Durable Slant Ring Binders,4.752,7.92,2
2018-05-15,Arizona,"Universal Ultra Bright White Copier/Laser Paper, 8 1/2"" x 11"", Ream",15.552,9.9144,3
2018-05-21,New York,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,520.05,447.24299999999994,5
2018-05-21,New York,Bulldog Table or Wall-Mount Pencil Sharpener,17.97,12.7587,3
2018-05-14,Mississippi,Fashion Color Clasp Envelopes,48.69,24.831899999999997,9
2018-05-04,California,Motorola L804,183.96,163.2645,5
2018-05-04,California,Things To Do Today Pad,17.61,9.1572,3
2018-05-04,California,Bretford Rectangular Conference Table Tops,300.904,289.6201,1
2018-05-08,Ohio,Global Chrome Stack Chair,47.992,50.0488,2
2018-05-12,Texas,Fellowes Bankers Box Stor/Drawer Steel Plus,127.92,143.91,5
2018-05-12,Texas,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",34.24,87.31200000000001,4
2018-05-06,Illinois,Blackstonian Pencils,6.408,5.767200000000001,3
2018-05-06,Illinois,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,408.744,332.10450000000003,7
2018-05-13,California,Self-Adhesive Address Labels for Typewriters by Universal,58.48,30.994399999999995,8
2018-05-28,Texas,Spigen Samsung Galaxy S5 Case Wallet,54.368,50.290400000000005,4
2018-05-04,Virginia,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",9.11,5.0104999999999995,1
2018-05-04,Virginia,Letter Size Cart,571.44,405.72240000000005,4
2018-05-04,Virginia,Xerox 23,32.4,16.848,5
2018-05-04,Virginia,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",16.91,12.3443,1
2018-05-02,New Jersey,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,129.93,116.93700000000001,3
2018-05-13,Indiana,Tyvek Side-Opening Peel & Seel Expanding Envelopes,180.96,99.528,2
2018-05-13,Indiana,Ibico Hi-Tech Manual Binding System,914.97,503.23350000000005,3
2018-05-13,Indiana,Plantronics Calisto P620-M USB Wireless Speakerphone System,587.97,429.21810000000005,3
2018-05-13,Indiana,Tennsco 6- and 18-Compartment Lockers,530.34,434.8788,2
