Transaction Date, State ,SKU,Sales($),COGS,Qty
2017-01-16,California,Wilson Jones Active Use Binders,11.648,7.425599999999999,2
2017-01-16,California,Imation 8GB Mini TravelDrive USB 2.0 Flash Drive,90.57,78.79589999999999,3
2017-01-22,New Jersey,Bagged Rubber Bands,7.56,7.2576,6
2017-01-05,Florida,Logitech MX Performance Wireless Mouse,191.472,150.7842,6
2017-01-05,Florida,Newell 337,5.248,4.6576,2
2017-01-05,Florida,"Logitech B530 USB Headset - headset - Full size, Binaural",59.184,54.005399999999995,2
2017-01-17,New Hampshire,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",322.59,258.072,3
2017-01-17,New Hampshire,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,29.99,16.794399999999996,1
2017-01-17,New Hampshire,Logitech G19 Programmable Gaming Keyboard,371.97,305.0154,3
2017-01-11,Ohio,Xerox 2,15.552,10.108799999999999,3
2017-01-11,Ohio,Xerox 1935,63.312,42.7356,3
2017-01-11,Ohio,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,15.588,25.4604,2
2017-01-07,California,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,34.58,24.5518,1
2017-01-17,Georgia,First Data FD10 PIN Pad,316.0,284.4,4
2017-01-22,North Carolina,Eldon Pizzaz Desk Accessories,14.272,9.990400000000001,8
2017-01-22,North Carolina,"Sauder Forest Hills Library, Woodland Oak Finish",451.136,518.8064,4
2017-01-22,North Carolina,Fellowes Mighty 8 Compact Surge Protector,64.864,58.3776,4
2017-01-22,Washington,"Contract Clock, 14"", Brown",109.9,72.534,5
2017-01-21,California,Global Super Steno Chair,153.568,159.32680000000002,2
2017-01-21,California,Global Ergonomic Managers Chair,1013.488,937.4764,7
2017-01-15,New Jersey,Quality Park Security Envelopes,52.34,27.740200000000005,2
2017-01-15,New Jersey,American Pencil,4.66,3.3086,2
2017-01-15,New Jersey,Logitech Gaming G510s - Keyboard,254.97,163.1808,3
2017-01-30,California,Heavy-Duty E-Z-D Binders,17.456,11.564599999999999,2
2017-01-04,North Carolina,Hewlett Packard 310 Color Digital Copier,959.968,839.972,4
2017-01-03,California,Recycled Steel Personal File for Hanging File Folders,114.46,85.845,2
2017-01-09,California,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,349.95,230.96699999999998,5
2017-01-09,California,netTALK DUO VoIP Telephone Service,377.928,236.20499999999998,9
2017-01-15,Connecticut,"Bevis Round Bullnose 29"" High Table Top",181.797,197.37959999999998,1
2017-01-09,Ohio,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",15.168,11.376,2
2017-01-15,New York,"#10 Gummed Flap White Envelopes, 100/Box",16.52,8.9208,4
2017-01-15,New York,Xerox 1959,60.12,31.262399999999996,9
2017-01-15,New York,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",49.536,32.19840000000001,3
2017-01-25,New Jersey,"Dixon Ticonderoga Maple Cedar Pencil, #2",9.21,6.907500000000001,3
2017-01-25,New Jersey,"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",18.0,9.72,5
2017-01-24,Mississippi,XtraLife ClearVue Slant-D Ring Binders by Cardinal,31.36,15.68,4
2017-01-10,Washington,24-Hour Round Wall Clock,79.92,45.5544,4
2017-01-10,Washington,Logitech Media Keyboard K200,69.98,56.683800000000005,2
2017-01-02,Maryland,"Bush Westfield Collection Bookcases, Medium Cherry Finish",173.94,135.6732,3
2017-01-02,Maryland,GE 30522EE2,231.98,164.7058,2
2017-01-31,California,AT&T 1080 Phone,109.592,101.3726,1
2017-01-31,California,Easy-staple paper,56.7,28.917,5
2017-01-31,Texas,Xerox 1994,15.552,10.108799999999999,3
2017-01-22,Washington,Xerox 218,12.96,6.739200000000001,2
2017-01-22,California,Avery 475,44.4,22.2,3
2017-01-22,California,Avery 476,20.65,11.150999999999998,5
2017-01-04,Pennsylvania,Newell 312,4.672,4.088,1
2017-01-04,Pennsylvania,Avery Arch Ring Binders,104.58,184.75799999999998,6
2017-01-15,New York,Xerox 1893,81.98,41.8098,2
2017-01-22,Ohio,Panasonic Kx-TS550,110.376,130.6116,4
2017-01-22,Ohio,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",55.176,39.3129,3
2017-01-22,New York,Wilson Jones data.warehouse D-Ring Binders with DublLock,26.336,17.1184,4
2017-01-08,Wisconsin,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",1565.88,1158.7512000000002,6
2017-01-08,Wisconsin,Plastic Binding Combs,106.05,56.2065,7
2017-01-10,Washington,"DAX Value U-Channel Document Frames, Easel Back",24.85,17.146500000000003,5
2017-01-14,North Carolina,Xerox 1882,89.568,57.099599999999995,2
2017-01-14,North Carolina,Electrix Fluorescent Magnifier Lamps & Weighted Base,315.776,284.1984,8
2017-01-30,California,"File Shuttle II and Handi-File, Black",305.01,228.7575,9
2017-01-30,California,GBC Wire Binding Strips,50.784,33.0096,2
2017-01-30,California,Avery 512,26.01,13.785300000000001,9
2017-01-23,California,"DAX Cubicle Frames, 8-1/2 x 11",59.99,38.393600000000006,7
2017-01-31,New Jersey,Staple envelope,23.36,11.68,2
2017-01-30,Washington,Global Deluxe High-Back Office Chair in Storm,435.168,495.0036,4
2017-01-30,Washington,O'Sullivan 2-Shelf Heavy-Duty Bookcases,48.58,40.807199999999995,1
2017-01-08,North Carolina,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",30.828,55.4904,7
