Transaction Date, State ,SKU,Sales($),COGS,Qty
2018-03-08,Georgia,Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection,647.84,479.40160000000003,8
2018-03-08,Georgia,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",20.7,10.764,2
2018-03-04,California,American Pencil,9.32,6.6172,4
2018-03-04,California,"White Envelopes, White Envelopes with Clear Poly Window",15.25,8.235,1
2018-03-20,Indiana,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",2.91,1.5423000000000002,1
2018-03-31,Texas,Bush Mission Pointe Library,205.3328,241.56799999999998,2
2018-03-18,Texas,Hoover Portapower Portable Vacuum,2.688,10.08,3
2018-03-18,Texas,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",27.816,23.2959,3
2018-03-18,Texas,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",82.524,123.786,3
2018-03-18,Texas,Ibico Hi-Tech Manual Binding System,182.994,503.23350000000005,3
2018-03-17,California,Heavy-Duty E-Z-D Binders,17.456,11.564599999999999,2
2018-03-10,Pennsylvania,Newell 337,5.248,4.6576,2
2018-03-10,Pennsylvania,Cisco SPA525G2 IP Phone - Wireless,35.91,44.288999999999994,3
2018-03-10,Pennsylvania,Westinghouse Clip-On Gooseneck Lamps,6.696,6.1937999999999995,1
2018-03-10,Pennsylvania,Howard Miller Distant Time Traveler Alarm Clock,43.872,32.355599999999995,2
2018-03-03,Kentucky,Acco 6 Outlet Guardian Premium Surge Suppressor,72.8,53.144,5
2018-03-31,New York,Tensor Computer Mounted Lamp,29.78,21.739400000000003,2
2018-03-31,New York,Polycom SoundPoint IP 450 VoIP phone,677.58,501.40920000000006,3
2018-03-31,New York,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",75.04,39.02080000000001,8
2018-03-07,Maryland,Logitech Desktop MK120 Mouse and keyboard Combo,49.08,44.172,3
2018-03-19,New York,Avery 506,28.91,15.6114,7
2018-03-02,Texas,Staple remover,6.976,8.3712,4
2018-03-02,Texas,Wilson Jones Leather-Like Binders with DublLock Round Rings,12.222,32.3883,7
2018-03-26,New York,"Sauder Forest Hills Library with Doors, Woodland Oak Finish",257.568,286.5444,2
2018-03-26,New York,Nokia Lumia 521 (T-Mobile),119.96,86.37119999999999,4
2018-03-25,Texas,Panasonic KX-TG9471B,470.376,423.3384,3
2018-03-28,Florida,Canvas Sectional Post Binders,68.742,116.8614,9
2018-03-09,California,Logitech Wireless Headset h800,199.98,129.987,2
2018-03-16,Washington,Xerox 214,6.48,3.3696000000000006,1
2018-03-16,Washington,Safco Commercial Shelving,46.51,44.6496,1
2018-03-16,Washington,Mitel MiVoice 5330e IP Phone,659.976,610.4778,3
2018-03-24,New York,Xerox 1888,221.92,115.39839999999998,4
2018-03-24,New York,Memorex Micro Travel Drive 8 GB,26.0,14.3,2
2018-03-31,New York,Spigen Samsung Galaxy S5 Case Wallet,84.95,62.863,5
2018-03-13,California,Multicolor Computer Printout Paper,314.55,163.566,3
2018-03-20,Washington,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,265.93,202.10680000000002,7
2018-03-21,Indiana,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",277.4,144.248,5
2018-03-21,Indiana,Xerox 196,5.78,2.9478000000000004,1
2018-03-25,California,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,176.04,130.2696,4
2018-03-25,California,Staples in misc. colors,16.02,11.5344,9
2018-03-25,California,Avery Arch Ring Binders,185.92,123.172,4
2018-03-25,California,Clearsounds A400,211.168,195.3304,4
2018-03-25,California,Hewlett Packard 310 Color Digital Copier,479.984,419.986,2
2018-03-23,California,DAX Natural Wood-Tone Poster Frame,211.84,135.57760000000002,8
2018-03-17,New York,Avery 496,18.75,9.75,5
2018-03-17,New York,Cisco SPA525G2 IP Phone - Wireless,119.7,88.578,6
2018-03-17,New York,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",9.144,6.0579,3
2018-03-17,New York,SanDisk Cruzer 32 GB USB Flash Drive,57.06,38.8008,3
2018-03-17,New York,Kingston Digital DataTraveler 16GB USB 2.0,71.6,57.995999999999995,8
2018-03-17,New York,"Neat Ideas Personal Hanging Folder Files, Black",107.44,79.5056,8
2018-03-17,New York,Avery 486,7.31,3.8742999999999994,1
2018-03-17,New York,Lumber Crayons,59.1,36.642,6
2018-03-17,New York,"Tenex File Box, Personal Filing Tote with Lid, Black",46.53,34.4322,3
2018-03-02,California,Panasonic KX TS3282B Corded phone,196.776,182.01780000000002,3
2018-03-02,California,Logitech G13 Programmable Gameboard with LCD Display,479.94,427.1466,6
2018-03-23,Texas,Fellowes Officeware Wire Shelving,143.728,176.0668,2
2018-03-25,Wisconsin,Global Highback Leather Tilter in Burgundy,90.99,76.43159999999999,1
2018-03-25,Wisconsin,"Lifetime Advantage Folding Chairs, 4/Carton",1526.56,1099.1232,7
2018-03-25,Wisconsin,"Global High-Back Leather Tilter, Burgundy",368.97,328.3833,3
2018-03-11,Michigan,GBC DocuBind TL200 Manual Binding Machine,895.92,474.83759999999995,4
2018-03-03,Texas,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",26.88,17.136,8
2018-03-13,New Mexico,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",90.8,65.376,8
2018-03-13,New Mexico,OtterBox Commuter Series Case - iPhone 5 & 5s,140.736,91.4784,8
2018-03-13,New Mexico,Logitech Wireless Headset H600 Over-The-Head Design,214.95,126.8205,5
2018-03-13,New Mexico,Xerox 230,45.36,23.5872,7
2018-03-13,New Mexico,Xerox 1885,288.24,149.8848,6
2018-03-31,Kentucky,Advantus Panel Wall Certificate Holder - 8.5x11,61.0,35.379999999999995,5
2018-03-31,Kentucky,Vtech CS6719,671.93,483.78959999999995,7
2018-03-23,New York,Xerox 1980,25.68,14.124,6
2018-03-12,Massachusetts,PowerGen Dual USB Car Charger,69.93,37.76220000000001,7
2018-03-31,Illinois,"SlimView Poly Binder, 3/8""",13.468,36.363600000000005,13
2018-03-17,Texas,GBC Plasticlear Binding Covers,13.776,35.8176,6
2018-03-17,Texas,Xerox 1900,10.272,7.062,3
2018-03-25,Texas,Xerox 1953,6.848,4.708,2
2018-03-03,Michigan,Global Ergonomic Managers Chair,180.98,133.9252,1
2018-03-03,Michigan,Logitech Wireless Marathon Mouse M705,99.98,56.988600000000005,2
2018-03-18,Texas,Peel-Off China Markers,23.832,17.278200000000002,3
2018-03-06,New York,Xerox 1883,26.38,14.245199999999999,1
2018-03-06,New York,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",71.97,55.4169,3
2018-03-05,Wisconsin,Avery 515,25.06,13.281799999999999,2
2018-03-06,California,Economy Binders,14.976,9.5472,9
2018-03-26,Washington,"Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack for 1606",19.83,13.880999999999998,1
2018-03-10,Pennsylvania,Nokia Lumia 521 (T-Mobile),53.982,64.7784,3
2018-03-19,California,"ACCOHIDE 3-Ring Binder, Blue, 1""",19.824,13.133400000000002,6
