Transaction Date, State ,SKU,Sales($),COGS,Qty
2015-09-20,Illinois,Bevis 44 x 96 Conference Tables,617.7,1025.382,6
2015-09-08,Texas,BIC Brite Liner Highlighters,9.936,7.2036,3
2015-09-08,Texas,Lexmark MX611dhe Monochrome Laser Printer,8159.952,9519.944,8
2015-09-08,Texas,Space Solutions HD Industrial Steel Shelving.,275.928,334.5627,3
2015-09-08,Texas,SAFCO Arco Folding Chair,1740.06,1764.918,9
2015-09-08,Texas,Sanford Liquid Accent Highlighters,32.064,25.2504,6
2015-09-08,Texas,Kensington 7 Outlet MasterPiece Power Center,177.98,631.829,5
2015-09-08,Texas,JBL Micro Wireless Portable Bluetooth Speaker,143.976,134.9775,3
2015-09-14,Illinois,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,52.448,183.568,2
2015-09-14,Illinois,Avery 51,20.16,13.608,4
2015-09-13,North Carolina,GBC Instant Index System for Binding Systems,18.648,31.08,7
2015-09-19,Texas,Lexmark MX611dhe Monochrome Laser Printer,3059.982,3569.979,3
2015-09-19,Texas,Xerox WorkCentre 6505DN Laser Multifunction Printer,2519.958,2771.9538000000002,7
2015-09-27,New Jersey,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",87.54,49.897800000000004,3
2015-09-19,California,OIC Binder Clips,7.16,3.58,2
2015-09-24,California,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",211.96,203.48160000000001,4
2015-09-21,Washington,Nortel Meridian M3904 Professional Digital phone,246.384,218.6658,2
2015-09-21,Washington,Canon PC1080F Personal Copier,1799.97,1097.9817,3
2015-09-12,New York,"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner",69.99,39.894299999999994,1
2015-09-14,New York,Fellowes Officeware Wire Shelving,449.15,440.167,5
2015-09-14,New York,Colored Envelopes,11.07,5.9778,3
2015-09-14,Florida,"Sanitaire Vibra Groomer IR Commercial Upright Vacuum, Replacement Belts",13.0,11.7,5
2015-09-14,Florida,Advantus Panel Wall Acrylic Frame,13.128,9.3537,3
2015-09-12,North Carolina,Xerox 220,10.368,6.7392,2
2015-09-12,North Carolina,Fellowes 8 Outlet Superior Workstation Surge Protector,166.84,148.0705,5
2015-09-12,North Carolina,SanDisk Cruzer 32 GB USB Flash Drive,15.216,12.933599999999998,1
2015-09-08,California,Logitech Wireless Touch Keyboard K400,49.98,41.483399999999996,2
2015-09-20,California,Avery 499,9.96,5.378400000000001,2
2015-09-20,California,"Wirebound Message Book, 4 per Page",21.72,11.0772,4
2015-09-08,Texas,GBC ProClick Punch Binding System,51.184,130.5192,4
2015-09-17,Pennsylvania,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",5.892,10.0164,4
2015-09-09,Michigan,Alphabetical Labels for Top Tab Filing,103.6,51.8,7
2015-09-13,Pennsylvania,Xerox 1985,15.552,10.108799999999999,3
2015-09-13,Pennsylvania,Hypercom P1300 Pinpad,252.0,198.45,5
2015-09-22,Florida,Avery File Folder Labels,4.608,2.9375999999999998,2
2015-09-29,California,Luxo Professional Combination Clamp-On Lamps,204.6,151.404,2
2015-09-29,California,Stockwell Push Pins,8.72,5.8424000000000005,4
2015-09-29,California,Xerox 223,6.48,3.3696000000000006,1
2015-09-29,California,Star Micronics TSP800 TSP847IIU Receipt Printer,686.32,463.2660000000001,2
2015-09-29,California,"Fellowes Mobile File Cart, Black",62.18,45.391400000000004,1
2015-09-01,California,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",53.94,38.297399999999996,3
2015-09-08,Georgia,Memorex Froggy Flash Drive 4 GB,32.97,20.1117,3
2015-09-08,Georgia,"Maxell 74 Minute CD-R Spindle, 50/Pack",83.88,53.6832,4
2015-09-28,Massachusetts,"Decoflex Hanging Personal Folder File, Blue",46.26,33.7698,3
2015-09-26,California,"Leather Task Chair, Black",145.568,145.568,2
2015-09-07,Pennsylvania,"Carina 42""Hx23 3/4""W Media Storage Unit",64.784,79.3604,1
2015-09-07,Pennsylvania,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,32.382,28.0644,3
2015-09-07,Pennsylvania,DAX Natural Wood-Tone Poster Frame,42.368,33.894400000000005,2
2015-09-07,Pennsylvania,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,399.54,958.896,4
2015-09-28,North Carolina,White GlueTop Scratch Pads,96.256,64.9728,8
2015-09-28,North Carolina,Xerox 195,10.688,6.9472000000000005,2
2015-09-30,New York,Tops Green Bar Computer Printout Paper,48.94,24.47,1
2015-09-30,Florida,Xerox 217,15.552,10.108799999999999,3
2015-09-26,Texas,Acco 3-Hole Punch,0.876,2.2776,1
2015-09-20,Florida,Nontoxic Chalk,2.816,1.8303999999999998,2
2015-09-30,Tennessee,Holmes Odor Grabber,69.216,57.968399999999995,6
2015-09-13,New York,Newell 322,5.46,3.9858000000000002,3
2015-09-05,Ohio,Economy Rollaway Files,264.32,244.49599999999998,2
2015-09-26,Pennsylvania,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,143.952,129.5568,3
2015-09-07,Oklahoma,"Executive Impressions 13"" Clairmont Wall Clock",57.69,34.037099999999995,3
2015-09-07,Oklahoma,"GBC Laser Imprintable Binding System Covers, Desert Sand",42.81,22.689300000000003,3
2015-09-07,Oklahoma,Xerox 2000,12.96,6.739200000000001,2
2015-09-07,Oklahoma,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",821.88,608.1912,6
