Transaction Date, State ,SKU,Sales($),COGS,Qty
2016-03-02,Washington,Hon Racetrack Conference Tables,787.53,622.1487,3
2016-03-16,Georgia,Rogers Handheld Barrel Pencil Sharpener,2.74,2.0002000000000004,1
2016-03-16,Georgia,Newell 344,8.34,6.1716,3
2016-03-16,Georgia,Personal File Boxes with Fold-Down Carry Handle,46.74,35.055,3
2016-03-16,Georgia,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,6354.95,3177.475,5
2016-03-22,Texas,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",18.392,13.104299999999999,1
2016-03-22,Texas,Carina Double Wide Media Storage Towers in Natural & Black,129.568,155.48160000000001,2
2016-03-22,Texas,XtraLife ClearVue Slant-D Ring Binders by Cardinal,14.112,35.28,9
2016-03-28,California,Imation Bio 8GB USB Flash Drive Imation Corp,166.24,141.304,1
2016-03-28,California,Xerox 1977,33.4,17.368,5
2016-03-20,Wisconsin,Xerox 205,51.84,26.956800000000005,8
2016-03-10,Texas,Acco Suede Grain Vinyl Round Ring Binder,1.112,3.0024,2
2016-03-29,Florida,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,1166.92,1035.6415000000002,5
2016-03-23,Texas,Global Deluxe Steno Chair,107.772,137.0244,2
2016-03-02,Indiana,50 Colored Long Pencils,10.16,7.5184,1
2016-03-02,Indiana,Brown Kraft Recycled Envelopes,101.88,50.94,6
2016-03-26,Florida,Xerox 1988,74.352,51.117000000000004,3
2016-03-16,Washington,KI Adjustable-Height Table,171.96,127.25040000000001,2
2016-03-19,Washington,Wireless Extenders zBoost YX545 SOHO Signal Booster,453.576,413.8881,3
2016-03-24,Illinois,Sauder Inglewood Library Bookcases,359.058,394.9638,3
2016-03-19,Washington,Deluxe Rollaway Locking File with Drawer,1247.64,898.3008000000001,3
2016-03-19,Washington,Canon PC940 Copier,3149.93,1669.4628999999998,7
2016-03-19,Washington,Multicolor Computer Printout Paper,209.7,109.04399999999998,2
2016-03-05,New York,Staple envelope,29.34,14.67,3
2016-03-05,New York,"Global Value Mid-Back Manager's Chair, Gray",383.607,319.6725,7
2016-03-05,New York,"Fellowes Strictly Business Drawer File, Letter/Legal Size",563.4,495.792,4
2016-03-19,California,GBC Imprintable Covers,17.568,11.1996,2
2016-03-19,California,Self-Adhesive Address Labels for Typewriters by Universal,14.62,7.748599999999999,2
2016-03-19,California,Acme Elite Stainless Steel Scissors,33.36,24.6864,4
2016-03-19,California,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",40.14,20.4714,6
2016-03-13,Washington,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",141.96,102.2112,2
2016-03-28,Pennsylvania,Xerox 1999,15.552,10.108799999999999,3
2016-03-28,Pennsylvania,Southworth Parchment Paper & Envelopes,5.232,3.5316,1
2016-03-06,California,Deflect-o Glass Clear Studded Chair Mats,435.26,339.5028,7
2016-03-06,California,Canon PC1060 Personal Laser Copier,1119.984,741.9893999999999,2
2016-03-05,Indiana,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,23.92,17.2224,2
2016-03-05,Indiana,Staple holder,60.69,44.3037,7
2016-03-24,Florida,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",6.992,6.4676,2
2016-03-17,New York,KeyTronic KT800P2 - Keyboard - Black,15.02,12.3164,1
2016-03-17,New York,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",33.82,24.6886,2
2016-03-01,Georgia,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",58.72,31.7088,4
2016-03-19,Florida,"Adams Telephone Message Books, 5 1/4” x 11”",14.496,9.6036,3
2016-03-12,Florida,Convenience Packs of Business Envelopes,8.688,5.755800000000001,3
2016-03-12,Florida,"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",30.88,27.02,4
2016-03-12,Florida,Acrylic Self-Standing Desk Frames,6.408,4.966200000000001,3
2016-03-08,Wisconsin,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",512.94,415.48140000000006,3
2016-03-08,Wisconsin,Hon Mobius Operator's Chair,860.93,671.5254,7
2016-03-08,Wisconsin,Nortel Meridian M3904 Professional Digital phone,769.95,546.6645000000001,5
2016-03-08,Wisconsin,Boston 1900 Electric Pencil Sharpener,14.98,10.486,1
2016-03-08,Wisconsin,Deflect-o Glass Clear Studded Chair Mats,373.08,291.00239999999997,6
2016-03-29,Washington,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,73.28,52.028800000000004,4
2016-03-14,New Hampshire,Avery 476,16.52,8.9208,4
